State,City,Street,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,PPSq,LotArea,ConvertedLot,LotUnit,MarketEstimate,RentEstimate,Price
CA,Moreno Valley,Canyon Vista Rd,92557,33.971905,-117.23675,5.0,3.0,2415.0,260.82815734989646,7405.0,0.16999540863177226,sqft,634500,2995,629900.0
CA,Moreno Valley,Los Olivos Dr,92557,33.95991,-117.223724,5.0,3.0,3154.0,307.2289156626506,0.9399908172635445,0.9399908172635445,acres,977900,4927,969000.0
CA,Moreno Valley,Chukar Ln,92555,33.941116,-117.19397,4.0,2.0,1978.0,310.9201213346815,0.5600091827364555,0.5600091827364555,acres,623100,2980,615000.0
CA,Palm Springs,N Viminal Rd,92262,33.84694,-116.51856,3.0,2.0,1218.0,1148.6042692939245,10454.0,0.23999081726354454,sqft,1402900,7050,1399000.0
CA,Indio,Alberta Ave,92201,33.724724,-116.24361,3.0,2.0,2084.0,254.27063339731285,0.28000459136822775,0.28000459136822775,acres,530900,3829,529900.0
CA,Cathedral City,Panorama Rd,92234,33.842796,-116.464134,3.0,2.0,1935.0,283.72093023255815,8712.0,0.2,sqft,nan,nan,549000.0
CA,Temecula,Via La Colorada,92592,33.460094,-117.0932,3.0,3.0,1916.0,373.1732776617954,10454.0,0.23999081726354454,sqft,725600,3300,715000.0
CA,Paradise,Chandler Dr,95969,39.754845,-121.642746,3.0,4.0,3500.0,211.14285714285714,2.11,2.11,acres,744300,3294,739000.0
CA,Paradise,Crestwood Dr,95969,39.761486,-121.63435,2.0,2.0,1093.0,301.0064043915828,0.28999081726354453,0.28999081726354453,acres,327500,1814,329000.0
CA,Pinole,Adams Ct,94564,38.004208,-122.30348,3.0,3.0,1259.0,508.25099285146945,3049.2,0.06999999999999999,sqft,654400,3200,639888.0
CA,Merced,Beachwood Dr,95348,37.31743,-120.5286,2.0,1.0,864.0,144.5601851851852,7591.0,0.1742653810835629,sqft,nan,1599,124900.0
CA,Atwater,W State Highway 140,95301,37.302807,-120.57005,4.0,2.0,1895.0,363.5883905013193,1.7328,1.7328,acres,nan,2214,689000.0
CA,Woodland Hills,Valerie Ave,91367,34.1759,-118.65606,5.0,5.0,2527.0,929.5607439651761,0.33771808999081726,0.33771808999081726,acres,2444400,6199,2349000.0
CA,Agoura Hills,Acadia Ave,91301,34.1638,-118.755684,4.0,2.0,1924.0,597.1933471933472,6860.0,0.15748393021120294,sqft,1180600,4500,1149000.0
CA,Westlake Village,Denver Springs Dr,91361,34.126266,-118.850975,4.0,4.0,3562.0,701.8528916339135,0.9096877869605142,0.9096877869605142,acres,2571700,11266,2500000.0
CA,Woodland Hills,Oakdale Ave,91367,34.18727,-118.56636,4.0,2.0,1592.0,753.7688442211055,7511.0,0.17242883379247015,sqft,1231200,4500,1200000.0
CA,Winnetka,Gazette Ave,91306,34.19034,-118.587616,4.0,2.0,1606.0,529.2652552926526,7401.0,0.16990358126721763,sqft,887400,4155,850000.0
CA,Encino,Sophia Ave,91436,34.162525,-118.486565,5.0,6.0,5770.0,866.3778162911611,10298.0,0.23640955004591369,sqft,5028900,6865,4999000.0
CA,North Hollywood,Lemp Ave,91601,34.175358,-118.38415,4.0,2.0,1465.0,647.7815699658703,6605.0,0.15162993572084482,sqft,nan,nan,949000.0
CA,Sunland,Wheatland Ave,91040,34.251507,-118.35837,2.0,1.0,1154.0,823.2227036395147,0.4590909090909091,0.4590909090909091,acres,995700,3105,949999.0
CA,Tujunga,Mount Gleason Ave,91042,34.26506,-118.30237,3.0,3.0,1857.0,591.8147549811524,5307.0,0.12183195592286501,sqft,1147300,4543,1099000.0
CA,Chatsworth,Minnehaha St,91311,34.260387,-118.5984,4.0,2.0,1687.0,459.39537640782453,5682.0,0.13044077134986226,sqft,801400,4093,775000.0
CA,Northridge,Shirley Ave,91324,34.22699,-118.55759,4.0,2.0,1915.0,427.6762402088773,9001.0,0.20663452708907254,sqft,863700,4229,819000.0
CA,Acton,Enchanted Hills Rd,93510,34.46945,-118.14126,3.0,3.0,2568.0,973.5202492211838,436.45,436.45,acres,1187200,3787,2500000.0
CA,Inglewood,W 104th St,90304,33.94208,-118.349815,2.0,1.0,851.0,703.8777908343126,5814.0,0.13347107438016528,sqft,595100,2918,599000.0
CA,Los Angeles,Ceilhunt Ave,90064,34.026863,-118.43796,3.0,1.0,1107.0,1174.3450767841011,5303.0,0.12174012855831037,sqft,1342900,4534,1300000.0
CA,Los Angeles,S Westgate Ave,90049,34.06086,-118.472046,4.0,5.0,5476.0,2190.4674945215484,0.2724747474747475,0.2724747474747475,acres,12200200,23993,11995000.0
CA,Los Angeles,Hepburn Ave,90008,34.015026,-118.32538,3.0,2.0,1564.0,885.5498721227622,6004.0,0.13783287419651055,sqft,1434400,4400,1385000.0
CA,Los Angeles,Whittier Blvd,90023,34.029354,-118.20385,3.0,1.0,740.0,743.1081081081081,2498.0,0.05734618916437098,sqft,582300,2728,549900.0
CA,Los Angeles,Gateside Dr,90032,34.066933,-118.18646,3.0,1.0,1013.0,567.6209279368213,5401.0,0.12398989898989898,sqft,607200,2999,575000.0
CA,Rosemead,Ivar Ave,91770,34.0856,-118.075134,4.0,2.0,1470.0,520.4081632653061,6103.0,0.14010560146923784,sqft,815800,3534,765000.0
CA,Los Angeles,Shoredale Ave,90031,34.088787,-118.234985,4.0,3.0,1829.0,926.7359212684527,5014.0,0.11510560146923783,sqft,1758400,5778,1695000.0
CA,Glendale,Boynton St,91205,34.132786,-118.24874,2.0,2.0,1071.0,1073.762838468721,5268.0,0.1209366391184573,sqft,nan,3800,1150000.0
CA,Pasadena,Pepper St,91103,34.169144,-118.16205,2.0,1.0,1200.0,791.6666666666666,0.35296143250688705,0.35296143250688705,acres,1039600,3428,950000.0
CA,Pasadena,Backus Ave,91107,34.14432,-118.0745,4.0,3.0,2720.0,507.3529411764706,10545.0,0.24207988980716252,sqft,1463300,6246,1380000.0
CA,Arcadia,Highland Oaks Dr,91006,34.158386,-118.027534,5.0,6.0,5400.0,811.1111111111111,0.4289026629935721,0.4289026629935721,acres,4530000,10351,4380000.0
CA,Arcadia,Alster Ave,91006,34.118725,-118.02146,4.0,5.0,3550.0,732.112676056338,8303.0,0.19061065197428834,sqft,2536500,5981,2599000.0
CA,Altadena,Thurin Ave,91001,34.198395,-118.15636,3.0,2.0,1064.0,938.9097744360902,6684.0,0.1534435261707989,sqft,1090200,3834,999000.0
CA,Los Angeles,Miramonte Blvd,90001,33.97694,-118.24565,3.0,1.0,848.0,529.4811320754717,3685.0,0.0845959595959596,sqft,455200,3200,449000.0
CA,Los Angeles,W 65th St,90047,33.980373,-118.30661,3.0,3.0,1199.0,650.5412844036697,4782.0,0.10977961432506887,sqft,nan,2864,779999.0
CA,Los Angeles,La Salle Ave,90047,33.971962,-118.306046,3.0,2.0,1350.0,613.3333333333334,5201.0,0.11939853076216712,sqft,nan,nan,828000.0
CA,Montebello,Via Vis,90640,34.019154,-118.129616,3.0,2.0,1217.0,681.9227608874281,5042.0,0.11574839302112029,sqft,854600,3428,829900.0
CA,Cerritos,Bingham St,90703,33.853897,-118.0783,4.0,3.0,2103.0,546.3623395149787,5000.0,0.1147842056932966,sqft,1199700,4200,1149000.0
CA,Lakewood,Chadwell St,90715,33.842182,-118.08792,3.0,2.0,1408.0,603.6931818181819,5017.0,0.1151744719926538,sqft,881700,3714,850000.0
CA,Lakewood,Fidler Ave,90712,33.851242,-118.13192,4.0,2.0,1427.0,578.135949544499,6455.0,0.14818640955004592,sqft,833100,3900,825000.0
CA,Torrance,Galva Ave,90505,33.818176,-118.35621,4.0,3.0,2434.0,595.7271980279376,6192.0,0.14214876033057852,sqft,1498000,5699,1450000.0
CA,Santa Fe Springs,Roma St,90670,33.951202,-118.080765,3.0,1.0,1112.0,592.6258992805756,5472.0,0.1256198347107438,sqft,670300,3314,659000.0
CA,Whittier,High St,90605,33.959846,-118.02303,3.0,2.0,1587.0,453.6862003780718,6742.0,0.15477502295684115,sqft,746600,3650,720000.0
CA,La Puente,Old Forest Rd,91745,33.99387,-117.943214,4.0,3.0,2134.0,420.80599812558575,5816.0,0.1335169880624426,sqft,931700,3900,898000.0
CA,Whittier,Pasada Dr,90603,33.946735,-117.98199,3.0,2.0,1496.0,601.5374331550802,9358.0,0.21483011937557392,sqft,920300,3963,899900.0
CA,Pomona,W 6th St,91766,34.053555,-117.76508,6.0,3.0,2564.0,321.7628705148206,8181.0,0.1878099173553719,sqft,840300,3399,825000.0
CA,San Dimas,S Glengrove Ave,91773,34.105892,-117.82655,4.0,2.0,2106.0,415.4320987654321,7812.0,0.1793388429752066,sqft,895700,3949,874900.0
CA,San Dimas,W 4th St,91773,34.11041,-117.81249,3.0,2.0,1275.0,560.7843137254902,7053.0,0.16191460055096418,sqft,734700,3264,715000.0
CA,Covina,N Stephora Ave,91724,34.10039,-117.852684,4.0,2.0,1353.0,441.9807834441981,7848.0,0.18016528925619835,sqft,622000,3484,598000.0
CA,West Covina,W Vine Ave,91790,34.06084,-117.940315,3.0,1.0,1567.0,498.4045947670708,8808.0,0.2022038567493113,sqft,801000,2929,781000.0
CA,Azusa,S Sally Lee St,91702,34.111336,-117.90972,4.0,3.0,2105.0,374.34679334916865,5248.0,0.12047750229568412,sqft,817300,3925,788000.0
CA,Santa Ana,Poinsettia St,92706,33.769005,-117.86114,3.0,2.0,2042.0,489.6914789422135,7522.0,0.1726813590449954,sqft,1038300,4895,999950.0
CA,Santa Ana,Shelley St,92703,33.74106,-117.89787,7.0,4.0,3066.0,358.4474885844749,6686.0,0.15348943985307623,sqft,1118700,6499,1099000.0
CA,Santa Ana,S Lowell St,92707,33.717106,-117.879074,4.0,3.0,1104.0,756.3405797101449,6667.0,0.1530532598714417,sqft,845700,3350,835000.0
CA,Huntington Beach,22nd St,92648,33.672432,-118.01216,3.0,3.0,2641.0,719.0458159787959,2875.0,0.06600091827364554,sqft,1921100,6215,1899000.0
CA,Fullerton,N Ashford Pl,92831,33.87309,-117.90105,3.0,2.0,1319.0,693.6224412433662,8288.0,0.19026629935720846,sqft,930200,3800,914888.0
CA,San Clemente,Avenida San Pablo,92672,33.414246,-117.59583,3.0,2.0,1693.0,1178.3815711754282,0.3443526170798898,0.3443526170798898,acres,2177500,6497,1995000.0
CA,Westminster,Juniper St,92683,33.74944,-117.97544,4.0,3.0,2207.0,588.5817852288174,3393.0,0.07789256198347107,sqft,1346300,4221,1299000.0
CA,Newport Beach,Cape Danbury,92660,33.62351,-117.9037,4.0,5.0,4525.0,1324.8618784530386,7545.0,0.17320936639118456,sqft,nan,nan,5995000.0
CA,Garden Grove,Anthony Ave,92845,33.774837,-118.030495,3.0,2.0,1836.0,489.10675381263616,6000.0,0.13774104683195593,sqft,920600,3999,898000.0
CA,Santa Ana,Morningside Ave,92703,33.756687,-117.91774,4.0,2.0,1307.0,687.8347360367253,6138.0,0.1409090909090909,sqft,925400,3699,899000.0
CA,Fullerton,Lakeview Ct,92835,33.906063,-117.939445,4.0,3.0,2446.0,531.0711365494685,4366.0,0.1002295684113866,sqft,1348700,4600,1299000.0
CA,Yorba Linda,Ravenswood Dr,92886,33.904903,-117.772194,3.0,2.0,1567.0,606.2539885130823,4800.0,0.11019283746556474,sqft,981700,3800,950000.0
CA,Anaheim,S Hibiscus Way,92808,33.862923,-117.734985,4.0,3.0,1974.0,597.2644376899696,4472.0,0.10266299357208448,sqft,1211900,4359,1179000.0
CA,Anaheim,S Lee Marie Cir,92808,33.85668,-117.74549,4.0,3.0,2131.0,563.068981698733,10000.0,0.2295684113865932,sqft,1233600,4332,1199900.0
CA,Orange,N Meridian St,92867,33.83214,-117.811516,5.0,4.0,3611.0,488.78427028523953,0.35,0.35,acres,1823600,6570,1765000.0
CA,Anaheim,S Leandro St,92807,33.851105,-117.78248,4.0,4.0,2336.0,513.2705479452055,7470.0,0.17148760330578514,sqft,1235800,4835,1199000.0
CA,Newport Beach,Via Waziers,92663,33.609955,-117.91284,3.0,3.0,2422.0,1837.3245251857968,3080.0,0.0707070707070707,sqft,4505600,13377,4450000.0
CA,Newport Beach,Redlands Dr,92660,33.647766,-117.897224,3.0,2.0,1597.0,1502.1916092673764,8280.0,0.19008264462809918,sqft,2401900,5274,2399000.0
CA,Newport Coast,Anacapri,92657,33.606113,-117.8226,4.0,3.0,2695.0,1280.148423005566,6232.0,0.14306703397612489,sqft,3473200,9951,3450000.0
CA,Lake Forest,Via Tequila,92630,33.651676,-117.70043,4.0,3.0,2672.0,462.20059880239523,5355.0,0.12293388429752067,sqft,1268700,5796,1235000.0
CA,Laguna Niguel,Calle Becerra,92677,33.54514,-117.68527,4.0,3.0,2792.0,856.0171919770773,8339.0,0.19143709825528007,sqft,2432500,6499,2390000.0
CA,Laguna Niguel,Isle Royal Dr,92677,33.501637,-117.721344,3.0,3.0,2372.0,1220.4890387858347,8030.0,0.18434343434343434,sqft,2931600,6000,2895000.0
CA,Rancho Santa Margarita,Via Latigo,92688,33.645115,-117.58352,3.0,2.0,1272.0,785.377358490566,4000.0,0.09182736455463728,sqft,1012500,3499,999000.0
CA,Canoga Park,Hillary Dr,91304,34.220985,-118.64097,4.0,2.0,2043.0,509.0553108174254,0.25307621671258035,0.25307621671258035,acres,1094600,5150,1040000.0
CA,Murrieta,Springhaven St,92563,33.582737,-117.17387,4.0,2.0,1760.0,363.6363636363636,7405.0,0.16999540863177226,sqft,647200,2984,640000.0
CA,Chino,Homan Ct,91710,34.005043,-117.65493,5.0,3.0,3123.0,299.3916106308037,6003.0,0.1378099173553719,sqft,944900,3800,935000.0
CA,Castaic,Briarwood Ct,91384,34.467487,-118.617874,4.0,3.0,1994.0,356.06820461384154,1.0934,1.0934,acres,726100,3584,710000.0
CA,Corona,Player Rd,92883,33.81003,-117.53484,4.0,3.0,2527.0,332.01424614166996,6098.0,0.13999081726354454,sqft,850900,3862,839000.0
CA,San Juan Capistrano,Del Zura,92675,33.48943,-117.669685,4.0,3.0,2568.0,661.9548286604362,4427.0,0.1016299357208448,sqft,1705100,6499,1699900.0
CA,Wildomar,Cash Ln,92595,33.611706,-117.27279,6.0,5.0,3855.0,246.43320363164722,1.04,1.04,acres,958300,3994,950000.0
CA,Irvine,Sage Crk,92603,33.63519,-117.78838,5.0,6.0,7239.0,1518.856195607128,0.7719926538108356,0.7719926538108356,acres,8718600,26093,10995000.0
CA,Mission Viejo,Conservatory Dr,92694,33.537903,-117.645355,4.0,3.0,2199.0,541.1550704865848,3157.0,0.07247474747474747,sqft,1205600,5450,1190000.0
CA,Hesperia,Paisley Ave,92345,34.39384,-117.27162,3.0,2.0,1698.0,256.18374558303884,0.4361799816345271,0.4361799816345271,acres,438900,2400,435000.0
CA,Pine Mountain Club,Zurich Way,93222,34.846127,-119.16076,2.0,2.0,1199.0,279.3160967472894,10397.0,0.23868227731864095,sqft,334700,1841,334900.0
CA,La Quinta,Via Sorrento,92253,33.674618,-116.26388,4.0,4.0,2811.0,604.5891141942369,9583.0,0.21999540863177228,sqft,1698700,6680,1699500.0
CA,San Jacinto,Hemet St,92583,33.76647,-116.9227,4.0,3.0,3028.0,183.28929986789962,7405.0,0.16999540863177226,sqft,nan,nan,555000.0
CA,Temecula,Saint Thomas Ct,92591,33.51682,-117.145454,4.0,3.0,1845.0,322.49322493224935,3049.0,0.06999540863177227,sqft,598300,2997,595000.0
CA,Riverside,Dauchy Ave,92508,33.88259,-117.3404,5.0,5.0,3564.0,224.46661054994388,9148.0,0.21000918273645547,sqft,808600,4294,799999.0
CA,Los Angeles,S Avenue 60,90042,34.110054,-118.18779,4.0,2.0,1677.0,655.8616577221228,6420.0,0.14738292011019283,sqft,1230600,4749,1099880.0
CA,Long Beach,Magnolia Ave,90806,33.808556,-118.19838,4.0,2.0,1733.0,458.74206578188114,5626.0,0.12915518824609734,sqft,839000,3877,795000.0
CA,San Marcos,Via La Venta,92069,33.156918,-117.19581,5.0,4.0,2875.0,373.9130434782609,7827.0,0.1796831955922865,sqft,1090100,4700,1075000.0
CA,Rancho Mirage,Grande View Ct,92270,33.764786,-116.45627,4.0,8.0,6586.0,759.1709687215305,1.01,1.01,acres,4997700,24493,4999900.0
CA,Victorville,Cobalt Rd,92394,34.524853,-117.37277,3.0,3.0,2192.0,182.4589416058394,5500.0,0.12626262626262627,sqft,402800,2334,399950.0
CA,Temecula,Primrose Ave,92592,33.45209,-117.08915,4.0,3.0,1924.0,358.62785862785864,5227.0,0.11999540863177227,sqft,696800,3188,690000.0
CA,Hemet,Camino Sueno,92545,33.722313,-117.03168,3.0,2.0,2030.0,250.73891625615764,6098.0,0.13999081726354454,sqft,nan,nan,509000.0
CA,Sacramento,Natomas Central Dr,95834,38.646404,-121.54376,3.0,3.0,1763.0,294.9517867271696,2356.0,0.05408631772268136,sqft,529700,2628,520000.0
CA,Apple Valley,Nokomis Rd,92307,34.52103,-117.261925,3.0,2.0,2107.0,206.4546748932131,0.8282828282828283,0.8282828282828283,acres,436500,2199,435000.0
CA,Lebec,Canyon Dr,93243,34.84345,-118.8692,5.0,3.0,2440.0,204.50819672131146,0.3648301193755739,0.3648301193755739,acres,nan,1829,499000.0
CA,Apple Valley,Elm Dr,92308,34.464836,-117.24807,2.0,2.0,1267.0,224.94080505130228,2695.0,0.06186868686868687,sqft,286700,1749,285000.0
CA,Riverside,Pitchfork Dr,92507,34.011963,-117.30268,3.0,2.0,1854.0,350.5933117583603,8276.0,0.18999081726354453,sqft,657200,3028,650000.0
CA,Northridge,Stare St,91325,34.252937,-118.51957,5.0,5.0,3950.0,632.8860759493671,0.2697658402203857,0.2697658402203857,acres,2506600,2651,2499900.0
CA,Manhattan Beach,23rd St,90266,33.893375,-118.41141,6.0,5.0,5100.0,1161.764705882353,4511.0,0.1035583103764922,sqft,5981000,22567,5925000.0
CA,Vista,-84 Pala Vista Dr,92083,33.19234,-117.23669,3.0,2.0,1441.0,572.5190839694657,10254.0,0.23539944903581267,sqft,847700,3499,825000.0
CA,El Cajon,-14 N 1st St,92021,32.810192,-116.94502,5.0,4.0,1790.0,502.23463687150837,0.5045224977043159,0.5045224977043159,acres,928600,4288,899000.0
CA,Beaumont,Big Dipper Dr,92223,33.952675,-116.962906,3.0,4.0,1662.0,315.21540312876056,6534.0,0.15,sqft,525800,2914,523888.0
CA,Corona,Chad Zeller Ln,92882,33.86322,-117.62241,4.0,4.0,2895.0,466.3208981001727,8276.0,0.18999081726354453,sqft,1360900,6731,1349999.0
CA,Winchester,Rambling Ct,92596,33.69021,-117.099976,4.0,3.0,2590.0,231.42123552123553,6650.0,0.1526629935720845,sqft,585500,3325,599381.0
CA,Murrieta,Candlestick Cir,92563,33.61769,-117.11956,3.0,2.0,2010.0,323.3333333333333,5227.0,0.11999540863177227,sqft,652800,2999,649900.0
CA,Menifee,Windy Ridge Way,92584,33.672104,-117.17963,4.0,3.0,2211.0,266.8475802804161,5275.0,0.12109733700642791,sqft,592000,3234,590000.0
CA,Winchester,Vassar Dr,92596,33.597515,-117.097984,4.0,3.0,2628.0,228.31050228310502,7405.0,0.16999540863177226,sqft,603200,3350,600000.0
CA,Bakersfield,Riata Ln,93306,35.406013,-118.895424,4.0,3.0,2616.0,158.54625382262998,6098.0,0.13999081726354454,sqft,nan,nan,414757.0
CA,Menifee,Nolana Way,92584,33.670105,-117.1871,5.0,3.0,2872.0,260.79387186629526,7893.0,0.181198347107438,sqft,nan,nan,749000.0
CA,San Luis Obispo,-872 Venable St,93405,35.288254,-120.66793,6.0,4.0,3200.0,921.875,0.33287419651056016,0.33287419651056016,acres,nan,nan,2950000.0
CA,Desert Hot Springs,Valparaiso Dr,92240,33.9769,-116.49544,4.0,2.0,1600.0,368.6875,7540.0,0.17309458218549129,sqft,nan,nan,589900.0
CA,Murrieta,Avenida Escala,92562,33.508045,-117.336494,6.0,4.0,6500.0,461.5369230769231,4.78,4.78,acres,nan,nan,2999990.0
CA,Wildomar,Firelight Cir,92595,33.593727,-117.26876,5.0,3.0,3462.0,225.01444251877527,7230.0,0.1659779614325069,sqft,777900,3599,779000.0
CA,Middletown,Hilderbrand Rd,95461,38.705204,-122.60358,1.0,1.0,630.0,593.4730158730159,1.0565,1.0565,acres,nan,1900,373888.0
CA,Beaumont,Scottsdale Rd,92223,33.960014,-116.99635,2.0,2.0,1392.0,269.0014367816092,6534.0,0.15,sqft,378300,2299,374450.0
CA,Valley Glen,Victory Blvd,91401,34.186905,-118.419945,4.0,4.0,2143.0,466.16892207186186,1885.0,0.04327364554637282,sqft,1004300,4999,999000.0
CA,Modesto,Cheyenne Way,95356,37.6934,-121.037186,4.0,3.0,2289.0,275.22935779816515,8250.264,0.18939999999999999,sqft,639600,2962,630000.0
CA,Oakley,Vineyard Dr,94561,37.977566,-121.71442,5.0,3.0,4258.0,211.13198684828558,0.28090000000000004,0.28090000000000004,acres,959700,3999,899000.0
CA,Sunland,Odell Ave,91040,34.265972,-118.31253,2.0,1.0,844.0,780.8056872037914,3977.028,0.09129999999999999,sqft,688000,2734,659000.0
CA,San Carlos,Devonshire Blvd,94070,37.498566,-122.28084,5.0,5.0,4556.0,897.2783143107989,0.305325987144169,0.305325987144169,acres,nan,nan,4088000.0
CA,Taft,E San Emidio St,93268,35.143036,-119.4451,3.0,2.0,1248.0,192.30769230769232,6534.0,0.15,sqft,239900,1634,240000.0
CA,Bakersfield,Caliente St,93306,35.382256,-118.94543,3.0,2.0,1421.0,204.08163265306123,6534.0,0.15,sqft,290100,1995,290000.0
CA,Bakersfield,Brown Bear Ct,93311,35.306778,-119.111015,5.0,5.0,3399.0,198.58781994704324,9583.0,0.21999540863177228,sqft,674600,3258,675000.0
CA,El Dorado Hills,Thalia Dr,95762,38.693832,-121.10442,4.0,5.0,4163.0,432.1402834494355,0.4,0.4,acres,1819200,6172,1799000.0
CA,Camino,-2892 Hermosa Ct,95709,38.728996,-120.71129,6.0,6.0,5444.0,220.4261572373255,5.05,5.05,acres,nan,nan,1200000.0
CA,June Lake,Nevada St,93529,37.766132,-119.11763,2.0,2.0,1611.0,464.9286157666046,8712.0,0.2,sqft,749500,4500,749000.0
CA,Redwood City,Corriente Point Dr,94065,37.537975,-122.24857,4.0,3.0,2890.0,1071.59169550173,5445.0,0.125,sqft,3110900,8039,3096900.0
CA,San Jose,Kingspark Dr,95136,37.272343,-121.83987,4.0,3.0,1793.0,746.7306190741774,5874.0,0.13484848484848486,sqft,1372600,4445,1338888.0
CA,San Jose,Mount Logan Dr,95127,37.35423,-121.80605,3.0,2.0,1400.0,677.8571428571429,4997.0,0.11471533516988063,sqft,967900,3750,949000.0
CA,Atherton,Amador Ave,94027,37.454754,-122.21531,5.0,6.0,4700.0,1659.468085106383,0.39084022038567495,0.39084022038567495,acres,7745400,19696,7799500.0
CA,La Honda,Fernwood Dr,94020,37.31403,-122.268105,4.0,4.0,2700.0,1481.4811111111112,9.448,9.448,acres,3955300,7539,3999999.0
CA,San Jose,La Porte Ave,95122,37.334427,-121.83359,3.0,2.0,1040.0,913.4615384615385,5140.08,0.118,sqft,969600,3599,950000.0
CA,Sacramento,46th St,95819,38.569805,-121.44456,3.0,2.0,2175.0,551.7236781609196,5502.0,0.12630853994490357,sqft,1233100,4300,1199999.0
CA,Long Beach,Gardenia Ave,90807,33.826256,-118.168945,3.0,2.0,1582.0,631.4791403286979,5745.564,0.13190000000000002,sqft,nan,nan,999000.0
CA,San Diego,Greyling Dr,92123,32.791374,-117.14297,4.0,2.0,1516.0,643.1398416886543,10700.0,0.24563820018365473,sqft,987400,4429,975000.0
CA,Citrus Heights,Branchwater Way,95621,38.709164,-121.31058,4.0,2.0,1543.0,329.87686325340246,5972.076,0.1371,sqft,516400,2562,509000.0
CA,Pollock Pines,Shooting Star Rd,95726,38.71878,-120.61555,3.0,2.0,2084.0,225.04798464491364,2.29,2.29,acres,473400,2778,469000.0
CA,Sonora,W Brookside Dr,95370,38.06528,-120.286995,6.0,4.0,4200.0,190.23809523809524,39.74,39.74,acres,nan,3746,799000.0
CA,San Jose,Glithero Ct,95112,37.35763,-121.87705,4.0,2.0,1405.0,995.729537366548,6830.208,0.1568,sqft,1458500,3999,1399000.0
CA,Woodland Hills,Costanso St,91364,34.16558,-118.59215,4.0,3.0,2765.0,578.6614828209765,7997.616,0.1836,sqft,1649700,6447,1599999.0
CA,Oceanside,Old River St,92057,33.24148,-117.32142,6.0,4.0,2274.0,516.7106420404573,9764.0,0.22415059687786962,sqft,1191500,4500,1175000.0
CA,San Diego,Quadra Ave,92154,32.56337,-117.07209,4.0,2.0,1302.0,595.2380952380952,7466.0,0.17139577594123048,sqft,803300,3399,775000.0
CA,Burlingame,Fey Dr,94010,37.575104,-122.38838,4.0,4.0,2330.0,813.304721030043,0.40787419651056017,0.40787419651056017,acres,1911900,7850,1895000.0
CA,Sunnyvale,W Hemlock Ave,94085,37.39668,-122.02355,3.0,1.0,1027.0,1361.2463485881208,7086.0,0.16267217630853995,sqft,1419800,3614,1398000.0
CA,Cambria,Skye St,93428,35.55867,-121.0891,3.0,2.0,1300.0,588.4615384615385,0.54,0.54,acres,769700,3428,765000.0
CA,Fresno,W Robinson Ave,93722,36.785793,-119.858894,3.0,2.0,1770.0,192.090395480226,6283.0,0.1442378328741965,sqft,343000,2299,340000.0
